Reference electrode potential (V vs. RHE),0.929,,,,
Working area (cm²),2,,,,
Solution resistance (ohm),2.3,Compensation level (%),90,,
,,,,,
File,Point,Original Potential,Original Current,"Potential (V vs. RHE, iR-corrected)",Current density
,,V,mA,"V vs. RHE, iR-corrected",mA/cm²
Ni_foil_LSV 2.3 ohm.txt,265,0.264,-0.004687,1.193009702,-0.0023435
Ni_foil_LSV 2.3 ohm.txt,266,0.265,-0.004687,1.194009702,-0.0023435
Ni_foil_LSV 2.3 ohm.txt,267,0.266,-0.004687,1.195009702,-0.0023435
Ni_foil_LSV 2.3 ohm.txt,268,0.267,-0.004218,1.196008731,-0.002109
Ni_foil_LSV 2.3 ohm.txt,269,0.268,-0.00414,1.19700857,-0.00207
Ni_foil_LSV 2.3 ohm.txt,270,0.269,-0.004374,1.198009054,-0.002187
Ni_foil_LSV 2.3 ohm.txt,271,0.27,-0.004452,1.199009216,-0.002226
Ni_foil_LSV 2.3 ohm.txt,272,0.271,-0.004062,1.200008408,-0.002031
Ni_foil_LSV 2.3 ohm.txt,273,0.272,-0.004374,1.201009054,-0.002187
Ni_foil_LSV 2.3 ohm.txt,274,0.273,-0.00414,1.20200857,-0.00207
Ni_foil_LSV 2.3 ohm.txt,275,0.274,-0.004296,1.203008893,-0.002148
Ni_foil_LSV 2.3 ohm.txt,276,0.275,-0.004296,1.204008893,-0.002148
Ni_foil_LSV 2.3 ohm.txt,277,0.276,-0.004296,1.205008893,-0.002148
Ni_foil_LSV 2.3 ohm.txt,278,0.277,-0.003906,1.206008085,-0.001953
Ni_foil_LSV 2.3 ohm.txt,279,0.278,-0.003827,1.207007922,-0.0019135
Ni_foil_LSV 2.3 ohm.txt,280,0.279,-0.003906,1.208008085,-0.001953
Ni_foil_LSV 2.3 ohm.txt,281,0.28,-0.004062,1.209008408,-0.002031
Ni_foil_LSV 2.3 ohm.txt,282,0.281,-0.003827,1.210007922,-0.0019135
Ni_foil_LSV 2.3 ohm.txt,283,0.282,-0.004062,1.211008408,-0.002031
Ni_foil_LSV 2.3 ohm.txt,284,0.283,-0.003749,1.21200776,-0.0018745
Ni_foil_LSV 2.3 ohm.txt,285,0.284,-0.003827,1.213007922,-0.0019135
