Overpotential / V,<I>/A,Tafel
-0.65027911,-0.000999504774947,-3.00021512678036
-0.64930925,-0.001000055344154,-2.99997596500421
-0.64829648,-0.000996921338417,-3.00133910812688
-0.6473021,-0.000997673906938,-3.00101138612699
-0.64630628,-0.00099686084053,-3.00136546396314
-0.6453181,-0.000993482498935,-3.00283977896475
-0.64430273,-0.000995479778697,-3.00196755742408
-0.6433147,-0.000995665289462,-3.00188663283161
-0.6422954,-0.000994730851854,-3.00229441208506
-0.64129842,-0.00099467513117,-3.00231874013686
-0.64029292,-0.000994658303344,-3.00232608755475
-0.63930339,-0.000996317623114,-3.0016021877051
-0.63829923,-0.000992992969575,-3.00305382631398
-0.63730872,-0.000992627891401,-3.00321352592334
-0.63630316,-0.000992851997277,-3.00311548620388
-0.63529492,-0.000992157592404,-3.00341933986653
-0.63428152,-0.000991701896268,-3.00361885633612
-0.63328315,-0.000989344129132,-3.00465261903232
-0.63228441,-0.000989904316487,-3.00440678199832
-0.631277,-0.000990914855842,-3.00396366057677
-0.63030133,-0.000986208624724,-3.00603120373794
-0.62931267,-0.000987528061287,-3.00545055475055
-0.62830538,-0.0009864875201,-3.00590840456899
-0.62731812,-0.000986372562056,-3.00595901702188
-0.62630079,-0.000988912655662,-3.0048420651666
-0.62528679,-0.000987477010185,-3.00547300655318
-0.62428967,-0.000988462890602,-3.00503963055808
-0.6233011,-0.000987319566447,-3.00554225616337
-0.62231914,-0.000985286551355,-3.00643744506177
-0.62131507,-0.000986505011855,-3.00590070400973
-0.62031314,-0.000985467729331,-3.0063575927979
-0.61931152,-0.000987218577829,-3.00558668052664
-0.61831067,-0.000986765779555,-3.0057859199932
-0.61732057,-0.000984423245683,-3.00681813963344
-0.61629374,-0.000984194843581,-3.00691891466264
-0.6153079,-0.000982431652645,-3.00769765358511
-0.61428494,-0.000983303702816,-3.00731232541689
-0.61327878,-0.000984221843796,-3.00690700047382
-0.61231626,-0.000981169335406,-3.00825603330708
-0.61129779,-0.000980890249626,-3.00837958247533
-0.6103074,-0.000979942535775,-3.00879939076437
-0.60930297,-0.000980067063813,-3.00874420548369
-0.60829706,-0.000979734881747,-3.00889142938056
-0.60729534,-0.000977095821803,-3.01006284381466
-0.60629601,-0.000979136938988,-3.00915656489972
-0.60527433,-0.00098152330228,-3.00809938538482
-0.6042944,-0.000981298181056,-3.00819900616721
-0.60330368,-0.000979017819381,-3.0092094034077
-0.60230345,-0.000976922967782,-3.01013967987009
-0.60129384,-0.000977366823151,-3.0099424072425
-0.60030768,-0.000976623733424,-3.01027272591505
-0.59927485,-0.000973422682258,-3.01169853823984
-0.59829856,-0.00097333075727,-3.01173955269398
-0.59728251,-0.000971469752353,-3.01257071703114
-0.59628896,-0.000973598011804,-3.01162032165504
-0.59528498,-0.000974109775628,-3.01139209829269
-0.59426699,-0.000971927470907,-3.01236614264587
-0.59329841,-0.00097210725797,-3.01228581431797
-0.59229422,-0.000970457519646,-3.01302347046325
-0.59129123,-0.000969196428855,-3.01358819475256
-0.59030513,-0.000969021535306,-3.01366657118384
-0.58928404,-0.000966573995297,-3.01476489329719
-0.58830396,-0.000968458361096,-3.01391904705127
-0.58729244,-0.000966385290441,-3.01484968916283
-0.58629245,-0.000965169554369,-3.01539638607733
-0.58528311,-0.000965683262657,-3.01516529577562
-0.58430041,-0.000963547567251,-3.01612684075475
-0.58330441,-0.000963898805832,-3.01596855777292
-0.58231277,-0.000963356478899,-3.01621297749544
-0.58128811,-0.000961420637452,-3.01708655972422
-0.5802829,-0.000962953318738,-3.01639476573711
-0.57929269,-0.000961454192521,-3.0170714024386
-0.57829393,-0.000961791180074,-3.01691920986011
-0.57728521,-0.000960342371077,-3.0175739092918
-0.57630087,-0.000959341545348,-3.01802674751938
-0.57529748,-0.00096081528247,-3.01736009777895
-0.57429797,-0.000957546097951,-3.01884030915699
-0.57331494,-0.000957761927059,-3.0187424310193
-0.5722977,-0.000957796119154,-3.01872692698608
-0.57130081,-0.000956534720405,-3.01929926128039
-0.57031295,-0.000957861158169,-3.01869743727946
-0.56928412,-0.000955269566841,-3.01987405787
-0.56830681,-0.000954767906142,-3.0201021879266
-0.56732167,-0.000955013063357,-3.01999068778276
-0.56629328,-0.0009499394488,-3.0223040767006
-0.56531046,-0.000950561791107,-3.02201964664247
-0.56431065,-0.000950020094575,-3.0222672085316
-0.56331507,-0.00094926383029,-3.022613066693
-0.56229398,-0.000949419687606,-3.02254176679313
-0.56129203,-0.000947260297973,-3.02353066467163
-0.56031901,-0.000947764895167,-3.02329938143301
-0.55930907,-0.00094793725469,-3.02322040827748
-0.55829412,-0.000946786075417,-3.02374813795697
-0.55729885,-0.000947762620532,-3.02330042374052
-0.55628616,-0.000943868549058,-3.02508848493285
-0.55530209,-0.000942106359259,-3.02590006468936
-0.55430115,-0.000940692319776,-3.02655240173083
-0.55328418,-0.000939280845639,-3.02720453395875
-0.55228547,-0.000939631332264,-3.02704250998464
-0.55131669,-0.000936197368773,-3.02863258381203
-0.55028776,-0.000934697490323,-3.02932892339579
-0.54931859,-0.000935159230674,-3.02911443499353
-0.54830579,-0.000932334940191,-3.03042803985117
-0.54732207,-0.000933330578109,-3.02996450542814
-0.54632197,-0.000932133162325,-3.03052204093789
-0.54529668,-0.000930340347881,-3.03135814374052
-0.54430828,-0.000929985075223,-3.03152402112371
-0.54332367,-0.000929394943985,-3.03179969446267
-0.54231117,-0.000932060871273,-3.03055572370307
-0.54131029,-0.000929717302046,-3.03164908674206
-0.54030434,-0.000923205296612,-3.03470171254735
-0.53930707,-0.000924337174467,-3.03416958040337
-0.53829098,-0.000922083718633,-3.03522964631097
-0.53729186,-0.000920891382904,-3.03579159085336
-0.53630684,-0.000919661995437,-3.03637176014216
-0.53529847,-0.000917660575774,-3.03731792590882
-0.53429867,-0.000917673019899,-3.03731203660896
-0.53328762,-0.000916120175824,-3.03804755223401
-0.53229374,-0.000913631889141,-3.03922875034561
-0.53130702,-0.000913317131361,-3.03937839608473
-0.53030083,-0.00091109182727,-3.04043784907872
-0.529295,-0.000912961568407,-3.03954750393325
-0.52830467,-0.000910707443539,-3.04062111376505
-0.52727658,-0.000908713702526,-3.04157292315611
-0.52629218,-0.000906757156468,-3.04250900811881
-0.52529518,-0.000902490342105,-3.04455743694917
-0.52430779,-0.000902859837645,-3.04437966548074
-0.52329052,-0.000902244894041,-3.04467556700867
-0.52228899,-0.000897456337594,-3.04698667122108
-0.52129636,-0.000897524707571,-3.04695358707928
-0.52029348,-0.000894494573689,-3.04842228966787
-0.51928223,-0.000892195503469,-3.04953996986775
-0.51828203,-0.000892234421577,-3.04952102609281
-0.51729376,-0.000890966091581,-3.05013882404337
-0.51628656,-0.000888600817019,-3.05129329178526
-0.51529745,-0.000886876848423,-3.05213668204384
-0.51428569,-0.000883713345975,-3.05368858617503
-0.51329727,-0.000881694458701,-3.05468188866575
-0.51229203,-0.000879287302218,-3.05586919844025
-0.51129977,-0.000878993178407,-3.05601449533754
-0.51030109,-0.000876027159255,-3.05748242929805
-0.50928763,-0.000874858755618,-3.05806205738573
-0.50829209,-0.000873901396576,-3.05853756660905
-0.5072696,-0.00086966333828,-3.06064883775347
-0.50629396,-0.000867184879741,-3.0618883031099
-0.50530688,-0.0008663059135,-3.06232872104859
-0.50430191,-0.000862761593941,-3.06410919587206
-0.5033047,-0.000861982590208,-3.06450150569821
-0.5022989,-0.000860065877989,-3.06546828206858
-0.50129739,-0.000857412694781,-3.06681009064987
-0.50028277,-0.000855773349327,-3.06764124253123
-0.49930296,-0.000853847950973,-3.06861945944286
-0.49828834,-0.000850986574397,-3.07007729151503
-0.49732754,-0.000848428581186,-3.07138470974263
-0.49633042,-0.000846227614002,-3.07251280692595
-0.49531779,-0.000845204173553,-3.0730383671019
-0.49429787,-0.000841840582589,-3.0747701420594
-0.49330641,-0.000838667953042,-3.07640995181137
-0.49231977,-0.000835681223207,-3.07795935581916
-0.49130572,-0.000832666372673,-3.07952897401984
-0.49031324,-0.000830625869886,-3.08059454689142
-0.48930598,-0.000827814464768,-3.08206698924965
-0.48829464,-0.000824569688351,-3.08377263415245
-0.48733029,-0.000822144492081,-3.08505184839821
-0.4863062,-0.000818749087138,-3.08684917121514
-0.48530874,-0.000818489696555,-3.08698678327423
-0.48429222,-0.000815785792967,-3.08842386225734
-0.48330263,-0.000811292543041,-3.09082251580178
-0.48229281,-0.000807528401001,-3.09284219446937
-0.48129124,-0.000804137796715,-3.09466952435428
-0.48029987,-0.000802014184909,-3.09581795045261
-0.47928894,-0.000799577419129,-3.09713947929415
-0.47829808,-0.00079458021,-3.09986225578545
-0.47729639,-0.000792769909457,-3.10085284238355
-0.47628886,-0.000788873193579,-3.10299280129633
-0.47529445,-0.000784844495632,-3.10521638322791
-0.47428051,-0.00078205001844,-3.10676546939808
-0.47331072,-0.000777609030268,-3.10923870464986
-0.47231553,-0.000773914026372,-3.11130728214126
-0.47130726,-0.000772466439685,-3.11212037970418
-0.47029031,-0.000768756541527,-3.11421117568874
-0.46929292,-0.000765423504153,-3.11609820585972
-0.46828679,-0.000760636374078,-3.1188229102105
-0.46731506,-0.000757332190181,-3.12071358322421
-0.46630711,-0.000752694920602,-3.12338101469759
-0.46530101,-0.000748595207309,-3.12575295767315
-0.46428994,-0.000745255800516,-3.12769463505746
-0.4632955,-0.000740189829634,-3.13065688649847
-0.46229405,-0.000736366533157,-3.13290595780459
-0.46128938,-0.000732637743638,-3.1351107113451
-0.46028069,-0.000729432499381,-3.13701489088862
-0.45929528,-0.000725921765108,-3.13911018207238
-0.45828012,-0.000721126024577,-3.14198883098719
-0.45728917,-0.000717070006662,-3.14443844262676
-0.45629279,-0.000712283902422,-3.14734687057644
-0.45528711,-0.000705891701289,-3.1512619237927
-0.45428825,-0.000703388843271,-3.15280452448093
-0.45329819,-0.000697997892896,-3.15614588841534
-0.45229111,-0.000692916589617,-3.1593190407842
-0.45129485,-0.00068785417825,-3.16250362033098
-0.45031599,-0.000682924946563,-3.16562702265014
-0.44930089,-0.00067901869132,-3.16811827074828
-0.44831068,-0.00067430866213,-3.17114126136557
-0.44731698,-0.000670919900346,-3.17332932620084
-0.44630093,-0.000664276298411,-3.17765124304655
-0.44530121,-0.000658832176209,-3.18122519880283
-0.44431347,-0.000654314623732,-3.18421337324433
-0.44331587,-0.000647981581382,-3.18843733860164
-0.44230426,-0.000644086116994,-3.19105606177862
-0.44129402,-0.000638614876058,-3.19476096911231
-0.44031651,-0.000632115652509,-3.19920345549724
-0.43929572,-0.000627769592115,-3.20219972447009
-0.43830789,-0.000621140711561,-3.20681000476343
-0.43730528,-0.000616601330263,-3.2099955426567
-0.43631453,-0.000611671571861,-3.21348170336795
-0.43529881,-0.000606126531821,-3.21743670531338
-0.43431527,-0.000600818832163,-3.22125646319348
-0.43328846,-0.000593765098533,-3.22638533378641
-0.43231887,-0.0005889194794,-3.22994408049781
-0.43131239,-0.000583146234974,-3.23422252400828
-0.43032325,-0.000576902041488,-3.23889792419793
-0.42930246,-0.000572370546284,-3.24232272277327
-0.42831046,-0.000566406789891,-3.24687154911316
-0.42728604,-0.000560955284715,-3.25107175616879
-0.42631287,-0.000555290634364,-3.25547965135751
-0.42529065,-0.000548963124898,-3.2604568271183
-0.42430676,-0.000543501691686,-3.26479909980463
-0.42331786,-0.00053663528345,-3.27032077612223
-0.42230362,-0.000530671117551,-3.27517454875542
-0.42130954,-0.000524516528955,-3.28024082144386
-0.42030282,-0.000517838137086,-3.28580596835413
-0.41930426,-0.000513595709508,-3.28937861294678
-0.41829509,-0.00050663149888,-3.29530781224646
-0.41730244,-0.000499542300141,-3.30142773078137
-0.4162882,-0.000493699480745,-3.30653732955525
-0.41530586,-0.000486821013882,-3.31263068349022
-0.4143048,-0.000481352372509,-3.31753688327545
-0.41330201,-0.000474591024772,-3.32368047920107
-0.41230489,-0.000468469423138,-3.32931875012436
-0.41131849,-0.000462012557727,-3.33534621994751
-0.41029323,-0.000456011712758,-3.34102400224593
-0.40930498,-0.000450499593936,-3.3463055961424
-0.40829099,-0.000443725101512,-3.35288600256651
-0.40730811,-0.000437878413678,-3.35864646392344
-0.40629572,-0.000431872068042,-3.36464488367536
-0.40530533,-0.000424720711661,-3.37189655996334
-0.40431387,-0.000419110503738,-3.37767145475169
-0.40330107,-0.000412513243241,-3.38456210438834
-0.40232075,-0.00040621857421,-3.39124022250571
-0.40131301,-0.000400487482893,-3.3974110531018
-0.40032876,-0.000393711667232,-3.40482171515802
-0.39935077,-0.000387902811342,-3.41127707282084
-0.39831198,-0.000381134461646,-3.4189217811516
-0.39730806,-0.000375384555405,-3.42552359969622
-0.3963396,-0.00036896125479,-3.43301923740276
-0.3953414,-0.000362665206125,-3.44049410836437
-0.39433802,-0.000356815765577,-3.44755596496863
-0.39331872,-0.000350612561287,-3.45517252862987
-0.39233047,-0.000344031751052,-3.46340147408398
-0.39132292,-0.00033849248566,-3.47045096796135
-0.39032734,-0.000332362999795,-3.47838732989218
-0.38932175,-0.000326504670049,-3.48611060256037
-0.38829149,-0.000320093755093,-3.49472279869297
-0.38732208,-0.000314331705372,-3.50261181123998
-0.38633896,-0.000308617329673,-3.51057969081272
-0.38532979,-0.000302266713956,-3.51960967531999
-0.38432682,-0.000296945306645,-3.52732353455368
-0.38332827,-0.000290842622174,-3.53634194850626
-0.38233293,-0.000285185095785,-3.54487317512949
-0.38132013,-0.000279600122219,-3.55346264308696
-0.38030554,-0.000274005538956,-3.5622406579318
-0.37932707,-0.000268666178505,-3.57078700201847
-0.37833042,-0.000263024452073,-3.58000387543826
-0.37733263,-0.000257566488244,-3.58911064332025
-0.376328,-0.000251958792512,-3.59867048163159
-0.37531865,-0.000246811124082,-3.6076352700089
-0.3743403,-0.000241777024715,-3.61658497110832
-0.37331784,-0.00023640330836,-3.62634644998787
-0.37232179,-0.000231548812654,-3.63535744165784
-0.37132216,-0.000226853200786,-3.64425508867458
-0.37032474,-0.000221268905223,-3.65507961290867
-0.36930991,-0.000216736553478,-3.66406783701819
-0.36832995,-0.000211360170954,-3.67497684845919
-0.36733515,-0.000206565815679,-3.68494154772512
-0.36631752,-0.000201796754022,-3.69508582383608
-0.36531592,-0.000196846804996,-3.70587162981499
-0.36432839,-0.000192414333544,-3.71576257914294
-0.36331803,-0.000187424275834,-3.72717415849565
-0.36231119,-0.000183328650478,-3.73676965848505
-0.36133725,-0.00017886450935,-3.74747582445474
-0.36031402,-0.000174511350933,-3.75817631949482
-0.35932887,-0.000170514014912,-3.76823991961173
-0.35832281,-0.000165767994071,-3.78049931781511
-0.35733724,-0.000162084088074,-3.79025961809832
-0.35632891,-0.000157712502215,-3.80213387783206
-0.3553173,-0.000153716576165,-3.81327929743978
-0.35433836,-0.000149878154612,-3.82426166283371
-0.3533091,-0.000146199236796,-3.83505489451888
-0.35231901,-0.000142492861315,-3.84620689263356
-0.35132963,-0.000138834926024,-3.85750126679643
-0.35032315,-0.000134713787361,-3.87058795387979
-0.34932608,-0.000131521044851,-3.88100474959738
-0.34833289,-0.00012756570946,-3.89426605127032
-0.34732539,-0.000124340124652,-3.90538870158217
-0.34632511,-0.000120927902232,-3.91747348088298
-0.34533334,-0.000117381807175,-3.93039920850292
-0.34433032,-0.000114182864488,-3.9423990661126
-0.34332777,-0.000110854282716,-3.95524752380152
-0.34233863,-0.000107954346972,-3.96675986534704
-0.34132714,-0.000104756350267,-3.9798196408938
-0.34032918,-0.000101795425483,-3.99227173803053
-0.33931429,-9.92E-05,-4.00338924894148
-0.33833338,-9.59E-05,-4.01819322842925
-0.33732761,-9.32E-05,-4.03046474671676
-0.33631671,-9.06E-05,-4.04292554644022
-0.33533264,-8.77E-05,-4.05716390983201
-0.33432735,-8.54E-05,-4.06870488881974
-0.33332706,-8.29E-05,-4.08139004421262
-0.33230049,-8.01E-05,-4.09613156050537
-0.33133549,-7.77E-05,-4.10952057288917
-0.33034468,-7.54E-05,-4.12257166054835
-0.32933915,-7.31E-05,-4.13622228572363
-0.32833911,-7.07E-05,-4.15081284008521
-0.32732934,-6.85E-05,-4.16411529641205
-0.32632161,-6.63E-05,-4.17819361571138
-0.32532627,-6.43E-05,-4.19162466496969
-0.32431693,-6.24E-05,-4.20465735582244
-0.32331551,-6.03E-05,-4.21970764517117
-0.32233155,-5.83E-05,-4.23452846190482
-0.32131708,-5.64E-05,-4.24859116266401
-0.32032538,-5.46E-05,-4.26306911931805
-0.31931329,-5.29E-05,-4.27678751428653
-0.31832278,-5.11E-05,-4.29200363965212
-0.31733424,-4.93E-05,-4.30680906216588
-0.3163156,-4.77E-05,-4.3211987484759
-0.31532193,-4.61E-05,-4.3362671800648
-0.31429524,-4.46E-05,-4.35020374679447
-0.31330133,-4.29E-05,-4.36719725966621
-0.3123178,-4.14E-05,-4.38273281697018
-0.31130297,-4.01E-05,-4.39725158730916
-0.31032038,-3.87E-05,-4.41248987887422
-0.30932207,-3.74E-05,-4.42746812440836
-0.30830825,-3.59E-05,-4.44508165130128
-0.30731583,-3.46E-05,-4.46085637384527
-0.3063233,-3.34E-05,-4.47604704961785
-0.3053031,-3.22E-05,-4.49255722545062
-0.3043027,-3.11E-05,-4.50734069294997
-0.30331314,-2.99E-05,-4.52366800562557
-0.30232824,-2.90E-05,-4.53773970291719
-0.30133713,-2.79E-05,-4.55400905875978
-0.30032469,-2.67E-05,-4.57369405293131
-0.29932094,-2.58E-05,-4.58893260299813
-0.29830921,-2.49E-05,-4.604436065418
-0.29731054,-2.39E-05,-4.62205354435073
-0.29631055,-2.30E-05,-4.63885945741575
-0.29529525,-2.21E-05,-4.65606538465475
-0.29429425,-2.13E-05,-4.67127030970242
-0.29332287,-2.04E-05,-4.68999924219056
-0.29230691,-1.96E-05,-4.70836495039543
-0.29132707,-1.87E-05,-4.72783304108412
-0.29031772,-1.80E-05,-4.74488020681459
-0.28931607,-1.73E-05,-4.76315997962503
-0.28831375,-1.66E-05,-4.78093757715164
-0.28731228,-1.58E-05,-4.80013141314045
-0.28630633,-1.53E-05,-4.81647681640331
-0.2853163,-1.46E-05,-4.83705748712753
-0.28431589,-1.40E-05,-4.85509686954144
-0.2833159,-1.33E-05,-4.87491174312202
-0.28232575,-1.28E-05,-4.89172452099571
-0.28131819,-1.22E-05,-4.9130073864822
-0.28032578,-1.16E-05,-4.93528431273892
-0.27930326,-1.10E-05,-4.95793122879904
-0.2783286,-1.04E-05,-4.98117843768057
-0.27730948,-9.98E-06,-5.00071787635269
-0.27631182,-9.47E-06,-5.02380179287504
-0.27531696,-9.06E-06,-5.04267607998084
-0.27431358,-8.63E-06,-5.06399403944882
-0.27333266,-8.10E-06,-5.0914922145478
-0.2723136,-7.71E-06,-5.11288578275376
-0.27131934,-7.29E-06,-5.13705707750841
-0.27034283,-6.88E-06,-5.16254694439469
-0.2693196,-6.54E-06,-5.18451966128738
-0.26832128,-6.16E-06,-5.21008870628902
-0.26732612,-5.78E-06,-5.23773019426495
-0.26632524,-5.41E-06,-5.26703966654589
-0.26531107,-5.21E-06,-5.28350075692638
-0.26432753,-4.99E-06,-5.30189545248448
-0.26331849,-4.66E-06,-5.33191758040069
-0.2623269,-4.16E-06,-5.38109738210691
-0.26132572,-3.76E-06,-5.42429845959871
-0.26032151,-3.46E-06,-5.46108765846241
-0.25931514,-3.12E-06,-5.50582029820854
-0.25830556,-2.87E-06,-5.5422098722085
-0.25732256,-2.59E-06,-5.58634063555466
-0.25629074,-2.27E-06,-5.64319293273159
-0.25529648,-1.93E-06,-5.71471992605802
-0.25431836,-1.71E-06,-5.76576102401356
-0.25330371,-1.46E-06,-5.83558778362999
-0.25231052,-1.07E-06,-5.96862715927138
-0.25130118,-8.42E-07,-6.07488414995907
-0.25032104,-6.34E-07,-6.1981913470151
-0.24931825,-3.58E-07,-6.44633054902688
